Gene stable ID,Gene name,NCBI gene (formerly Entrezgene) ID
ENSGALG00010016225,P4HA2,416326
ENSGALG00010016226,,
ENSGALG00010016227,,
ENSGALG00010016228,,
ENSGALG00010016229,,
ENSGALG00010016230,,
ENSGALG00010016231,,
ENSGALG00010016232,,
ENSGALG00010016233,,
ENSGALG00010016234,,
ENSGALG00010016235,DDX27,419308
ENSGALG00010016236,GPATCH2,421355
ENSGALG00010016237,,
ENSGALG00010016238,,
ENSGALG00010016239,,
ENSGALG00010016240,EIF4A2,395232
ENSGALG00010016241,TOPAZ1,121106513
ENSGALG00010016242,PDS5A,422787
ENSGALG00010016243,,
ENSGALG00010016244,,
ENSGALG00010016245,FAM96A,415571
ENSGALG00010016246,,
ENSGALG00010016247,KIF26A,423489
ENSGALG00010016248,,
ENSGALG00010016249,,
ENSGALG00010016250,,
ENSGALG00010016251,MPDZ,427360
ENSGALG00010016252,,
ENSGALG00010016253,EDN3,768509
ENSGALG00010016254,,
ENSGALG00010016255,,121110635
ENSGALG00010016256,,
ENSGALG00010016257,L3MBTL4,419599
ENSGALG00010016258,CTNNB1,395964
ENSGALG00010016259,,
ENSGALG00010016260,INTS6L,422239
ENSGALG00010016261,,
ENSGALG00010016262,SPG11,415572
ENSGALG00010016263,HGFAC,422876
ENSGALG00010016264,,
ENSGALG00010016265,,
ENSGALG00010016266,PDLIM4,395643
ENSGALG00010016267,,
ENSGALG00010016268,,
ENSGALG00010016269,,
ENSGALG00010016270,RFC4,424958
ENSGALG00010016271,,
ENSGALG00010016272,,
ENSGALG00010016273,,
ENSGALG00010016274,ZNF831,419309
ENSGALG00010016275,,
ENSGALG00010016276,ACTR2,396147
ENSGALG00010016277,,
ENSGALG00010016278,,
ENSGALG00010016279,PRELID3B,419310
ENSGALG00010016280,,
ENSGALG00010016281,SLC22A4,416327
ENSGALG00010016282,,
ENSGALG00010016283,,
ENSGALG00010016284,,
ENSGALG00010016285,,
ENSGALG00010016286,ULK4,420713
ENSGALG00010016287,BCL11B,423444
ENSGALG00010016288,,
ENSGALG00010016289,IRF1,396384
ENSGALG00010016290,,
ENSGALG00010016291,,
ENSGALG00010016292,PHKA1,422181
ENSGALG00010016293,,
ENSGALG00010016294,,
ENSGALG00010016295,UBE2K,428787
ENSGALG00010016296,,
ENSGALG00010016297,,
ENSGALG00010016298,IL5,474360
ENSGALG00010016299,SRSF4,419600
ENSGALG00010016300,,
ENSGALG00010016301,,
ENSGALG00010016302,,
ENSGALG00010016303,ATP5E,768660
ENSGALG00010016304,EIF3J,415573
ENSGALG00010016305,DENND4C,427236
ENSGALG00010016306,,
ENSGALG00010016307,RAD50,416329
ENSGALG00010016308,RPS6,396148
ENSGALG00010016309,,
ENSGALG00010016310,HDAC8,422182
ENSGALG00010016311,,
ENSGALG00010016312,MECR,419601
ENSGALG00010016313,,
ENSGALG00010016314,ACER2,427235
ENSGALG00010016315,RPS4Y1,396001
ENSGALG00010016316,,
ENSGALG00010016317,CTDSPL2,415574
ENSGALG00010016318,,
ENSGALG00010016319,RBM41,428698
ENSGALG00010016320,,
ENSGALG00010016321,IL13,474361
ENSGALG00010016322,EBF4,107050199
ENSGALG00010016323,,
ENSGALG00010016324,TUBB1,396427
ENSGALG00010016325,,
ENSGALG00010016326,,
ENSGALG00010016327,IL4,416330
ENSGALG00010016328,USH2A,421358
ENSGALG00010016329,,
ENSGALG00010016330,,
ENSGALG00010016331,,
ENSGALG00010016332,,416664
ENSGALG00010016333,,
ENSGALG00010016334,,
ENSGALG00010016335,ABHD4,420673
ENSGALG00010016336,SLC24A2,414891
ENSGALG00010016337,,112531517
ENSGALG00010016338,PTPRU,395153
ENSGALG00010016339,SETD3,423445
ENSGALG00010016340,RGS12,395619
ENSGALG00010016341,SLX4,416665
ENSGALG00010016342,,
ENSGALG00010016343,,
ENSGALG00010016344,SMIM14,422793
ENSGALG00010016345,CTSZ,419311
ENSGALG00010016346,TRAP1,416666
ENSGALG00010016347,ANO10,420674
ENSGALG00010016348,,
ENSGALG00010016349,,
ENSGALG00010016350,CASC4,415575
ENSGALG00010016351,,112532465
ENSGALG00010016352,,
ENSGALG00010016353,C1orf232,419602
ENSGALG00010016354,gga-mir-1750,100316014
ENSGALG00010016355,MCF2L2,424959
ENSGALG00010016356,gga-mir-6679,102465398
ENSGALG00010016357,gga-mir-7469,102466233
ENSGALG00010016358,,
ENSGALG00010016359,gga-mir-1728,100315807
ENSGALG00010016360,gga-mir-1790,100316016
ENSGALG00010016361,NELFCD,419312
ENSGALG00010016362,NUP62,422183
ENSGALG00010016363,,
ENSGALG00010016364,gga-mir-12269,114482307
ENSGALG00010016365,gga-mir-6614,102465358
ENSGALG00010016366,KIF3A,416332
ENSGALG00010016367,,
ENSGALG00010016368,CCNK,423446
ENSGALG00010016369,MSANTD1,422877
ENSGALG00010016370,TMEM255A,107052097
ENSGALG00010016371,,
ENSGALG00010016372,DNAAF6,422184
ENSGALG00010016373,SRL,396269
ENSGALG00010016374,FRMD5,415576
ENSGALG00010016375,CCNI2,771567
ENSGALG00010016376,,
ENSGALG00010016377,FRMPD3,428699
ENSGALG00010016378,WDR76,426208
ENSGALG00010016379,TFAP4,430233
ENSGALG00010016380,MCHR2,431416
ENSGALG00010016381,,
ENSGALG00010016382,UGDH,422792
ENSGALG00010016383,FAM110D,419603
ENSGALG00010016384,GNAS,419313
ENSGALG00010016385,HTT,422878
ENSGALG00010016386,,
ENSGALG00010016387,CCDC85C,423447
ENSGALG00010016388,,
ENSGALG00010016389,,
ENSGALG00010016390,,426991
ENSGALG00010016391,,
ENSGALG00010016392,STMN3,419263
ENSGALG00010016393,BLM,415577
ENSGALG00010016394,PDIK1L,419604
ENSGALG00010016395,HHIPL1,423448
ENSGALG00010016396,,
ENSGALG00010016397,LIAS,422791
ENSGALG00010016398,SEPTIN6,422369
ENSGALG00010016399,ACSM5,426992
ENSGALG00010016400,,422185
ENSGALG00010016401,,
ENSGALG00010016402,SEPTIN8,416333
ENSGALG00010016403,GRK4,422879
ENSGALG00010016404,ESRRG,421357
ENSGALG00010016405,,
ENSGALG00010016406,PDILT,431417
ENSGALG00010016407,RPL9,425468
ENSGALG00010016408,,
ENSGALG00010016409,GMEB2,419264
ENSGALG00010016410,TRAK1,420714
ENSGALG00010016411,CTSH,770109
ENSGALG00010016412,TMSB15B,100502566
ENSGALG00010016413,,
ENSGALG00010016414,KLB,425467
ENSGALG00010016415,RASGRF1,415578
ENSGALG00010016416,CYP46A1,423450
ENSGALG00010016417,NOP14,422880
ENSGALG00010016418,NFIB,396209
ENSGALG00010016419,,
ENSGALG00010016420,,
ENSGALG00010016421,,415579
ENSGALG00010016422,SHKBP1,421359
ENSGALG00010016423,TRMT44,422871
ENSGALG00010016424,,
ENSGALG00010016425,TRIM63,426754
ENSGALG00010016426,HELZ2,419265
ENSGALG00010016427,SNORD89,112531640
ENSGALG00010016428,ADRA1D,422933
ENSGALG00010016429,,423451
ENSGALG00010016430,,112531643
ENSGALG00010016431,B3GNT5,424960
ENSGALG00010016432,gga-mir-6543,102465422
ENSGALG00010016433,TMED3,415580
ENSGALG00010016434,GPR139,431418
ENSGALG00010016435,gga-mir-1552,100315905
ENSGALG00010016436,SLC30A2,425575
ENSGALG00010016437,FNDC11,
ENSGALG00010016438,gga-mir-1736,100315811
ENSGALG00010016439,,
ENSGALG00010016440,gga-mir-6559,102465323
ENSGALG00010016441,,772096
ENSGALG00010016442,gga-mir-1700,100315791
ENSGALG00010016443,gga-mir-1632,100315752
ENSGALG00010016444,gga-mir-1656,100315881
ENSGALG00010016445,ZDHHC21,427356
ENSGALG00010016446,GNRHR,427517
ENSGALG00010016447,ID3,395281
ENSGALG00010016448,CER1,395623
ENSGALG00010016449,FMR1,422395
ENSGALG00010016450,,
ENSGALG00010016451,USP46,422758
ENSGALG00010016452,GLCE,415566
ENSGALG00010016453,MYCL,428231
ENSGALG00010016454,ANKS3,769431
ENSGALG00010016455,RBM27,416348
ENSGALG00010016456,LAMP3,424961
ENSGALG00010016457,SMOX,422934
ENSGALG00010016458,ZC3H12A,419618
ENSGALG00010016459,PAQR5,427516
ENSGALG00010016460,LBR,396285
ENSGALG00010016461,HPCAL4,419676
ENSGALG00010016462,RNF24,100857605
ENSGALG00010016463,FREM1,427355
ENSGALG00010016464,PANK2,422935
ENSGALG00010016465,STK35,771724
ENSGALG00010016466,TMEM164,422344
ENSGALG00010016467,,421322
ENSGALG00010016468,TTC39B,427354
ENSGALG00010016469,MAVS,422936
ENSGALG00010016470,TNIP1,100858009
ENSGALG00010016471,POMGNT2,428446
ENSGALG00010016472,TFDP1,418739
ENSGALG00010016473,RAB9B,422187
ENSGALG00010016474,MAPK8IP3,426986
ENSGALG00010016475,MCCC1,424962
ENSGALG00010016476,PDYN,100858468
ENSGALG00010016477,CNIH3,421323
ENSGALG00010016478,SOX12,777179
ENSGALG00010016479,,419677
ENSGALG00010016480,GPX3,427638
ENSGALG00010016481,MC3R,100857164
ENSGALG00010016482,EML1,423452
ENSGALG00010016483,WDR26,421324
ENSGALG00010016484,,
ENSGALG00010016485,,
ENSGALG00010016486,,
ENSGALG00010016487,,
ENSGALG00010016488,,
ENSGALG00010016489,CCK,414884
ENSGALG00010016490,,
ENSGALG00010016491,DNAJC8,419569
ENSGALG00010016492,,
ENSGALG00010016493,,
ENSGALG00010016494,,
ENSGALG00010016495,,
ENSGALG00010016496,PLP1,396214
ENSGALG00010016497,,
ENSGALG00010016498,KIF23,415567
ENSGALG00010016499,,
ENSGALG00010016500,,100857945
ENSGALG00010016501,,
ENSGALG00010016502,YIPF5,416344
ENSGALG00010016503,,
ENSGALG00010016504,SNRK,420675
ENSGALG00010016505,KCTD16,427644
ENSGALG00010016506,,
ENSGALG00010016507,SPATA18,422759
ENSGALG00010016508,CREBBP,416667
ENSGALG00010016509,,771994
ENSGALG00010016510,THG1L,416242
ENSGALG00010016511,,
ENSGALG00010016512,,
ENSGALG00010016513,SOX30,416243
ENSGALG00010016514,GASK1A,100857278
ENSGALG00010016515,,
ENSGALG00010016516,,
ENSGALG00010016517,,
ENSGALG00010016518,TMEM42,420707
ENSGALG00010016519,MEX3B,107054196
ENSGALG00010016520,CHMP1B,422143
ENSGALG00010016521,,
ENSGALG00010016522,,
ENSGALG00010016523,,121107350
ENSGALG00010016524,,
ENSGALG00010016525,,
ENSGALG00010016526,EIF1B,420715
ENSGALG00010016527,MRPS34,426987
ENSGALG00010016528,,
ENSGALG00010016529,DCUN1D1,424963
ENSGALG00010016530,,
ENSGALG00010016531,,
ENSGALG00010016532,,
ENSGALG00010016533,CNIH4,421325
ENSGALG00010016534,TRIT1,419678
ENSGALG00010016535,BNC2,431604
ENSGALG00010016536,,
ENSGALG00010016537,,
ENSGALG00010016538,,
ENSGALG00010016539,,
ENSGALG00010016540,,
ENSGALG00010016541,UBE2J2,419421
ENSGALG00010016542,ENOX2,422142
ENSGALG00010016543,TCEA3,100858897
ENSGALG00010016544,ADCY9,395339
ENSGALG00010016545,,
ENSGALG00010016546,C1QTNF12,419422
ENSGALG00010016547,SGCB,422760
ENSGALG00010016548,EVL,423453
ENSGALG00010016549,PTPRA,396060
ENSGALG00010016550,FBLIM1,419458
ENSGALG00010016551,,
ENSGALG00010016552,,422761
ENSGALG00010016553,SLC25A14,422141
ENSGALG00010016554,,
ENSGALG00010016555,,769267
ENSGALG00010016556,ASAP3,429809
ENSGALG00010016557,,121107305
ENSGALG00010016558,NR2F2,386585
ENSGALG00010016559,ROGDI,426990
ENSGALG00010016560,DCUN1D4,422762
ENSGALG00010016561,DEGS2,423454
ENSGALG00010016562,GLIS2,374023
ENSGALG00010016563,,
ENSGALG00010016564,SPEN,419460
ENSGALG00010016565,NVL,421326
ENSGALG00010016566,CNTLN,769413
ENSGALG00010016567,E2F2,425366
ENSGALG00010016568,PAM16,416669
ENSGALG00010016569,YY2,423455
ENSGALG00010016570,,
ENSGALG00010016571,,
ENSGALG00010016572,RAB33A,107049032
ENSGALG00010016572,RAB33A,769358
ENSGALG00010016573,DEGS1,421327
ENSGALG00010016574,,
ENSGALG00010016575,CWH43,422763
ENSGALG00010016576,MRPS26,426561
ENSGALG00010016577,ZBTB17,396541
ENSGALG00010016578,GRIK3,419619
ENSGALG00010016579,,
ENSGALG00010016580,MARS2,
ENSGALG00010016581,H2AFY,395858
ENSGALG00010016582,,
ENSGALG00010016583,VPS41,420762
ENSGALG00010016584,EHBP1,421282
ENSGALG00010016585,OXT,768516
ENSGALG00010016586,,
ENSGALG00010016587,AVP,396101
ENSGALG00010016588,ATP11B,424964
ENSGALG00010016589,FBXO28,421328
ENSGALG00010016590,,
ENSGALG00010016591,HOMER2,415458
ENSGALG00010016592,TMEM129,422900
ENSGALG00010016593,OTX1,100858585
ENSGALG00010016594,,
ENSGALG00010016595,,428190
ENSGALG00010016596,,419322
ENSGALG00010016597,FRYL,422765
ENSGALG00010016598,AIFM1,428688
ENSGALG00010016599,,416263
ENSGALG00010016600,GNL2,419614
ENSGALG00010016601,,
ENSGALG00010016602,HSPB7,430280
ENSGALG00010016603,,422901
ENSGALG00010016604,TP53BP2,421329
ENSGALG00010016605,WDPCP,428553
ENSGALG00010016606,VASN,101749629
ENSGALG00010016607,FAM103A1,415459
ENSGALG00010016608,,
ENSGALG00010016609,SOX2,
ENSGALG00010016610,,
ENSGALG00010016611,DNALI1,419615
ENSGALG00010016612,GRIA1,414893
ENSGALG00010016613,SNIP1,419616
ENSGALG00010016614,DNAJC19,424966
ENSGALG00010016615,BCORL1,428687
ENSGALG00010016616,SLBP,422902
ENSGALG00010016617,,
ENSGALG00010016618,TRPM3,427249
ENSGALG00010016619,SLC25A47,423457
ENSGALG00010016620,,415460
ENSGALG00010016621,GRXCR2,
ENSGALG00010016622,KIAA1143,420709
ENSGALG00010016623,DNAJA3,416671
ENSGALG00010016624,MDH1,421281
ENSGALG00010016625,,
ENSGALG00010016626,CAPN2,395963
ENSGALG00010016627,SH3RF2,416346
ENSGALG00010016628,,
ENSGALG00010016629,LARS1,416347
ENSGALG00010016630,,
ENSGALG00010016631,FAM53A,378905
ENSGALG00010016632,,
ENSGALG00010016633,,100315783
ENSGALG00010016634,,
ENSGALG00010016635,gga-mir-1648,100315762
ENSGALG00010016636,,
ENSGALG00010016637,POU6F2,420763
ENSGALG00010016638,gga-mir-6597,102465348
ENSGALG00010016639,,
ENSGALG00010016640,OCIAD1,422764
ENSGALG00010016641,,
ENSGALG00010016642,,
ENSGALG00010016643,BTBD1,415461
ENSGALG00010016644,NMRAL1,416672
ENSGALG00010016645,,
ENSGALG00010016646,gga-mir-6564,102466682
ENSGALG00010016647,EGR1,373931
ENSGALG00010016648,ADRA2C,428799
ENSGALG00010016649,gga-mir-12243,114483757
ENSGALG00010016650,gga-mir-6677,102465397
ENSGALG00010016651,,771005
ENSGALG00010016652,FXR1,424968
ENSGALG00010016653,EPHA2,771550
ENSGALG00010016654,SMIM3,770379
ENSGALG00010016655,TRANK1,420728
ENSGALG00010016656,CAPN8,428561
ENSGALG00010016657,SLC25A29,423456
ENSGALG00010016658,ZAR1,100857604
ENSGALG00010016659,,
ENSGALG00010016660,,
ENSGALG00010016661,UBE4B,419448
ENSGALG00010016662,,100859381
ENSGALG00010016663,,
ENSGALG00010016664,TM6SF1,415462
ENSGALG00010016665,,101748775
ENSGALG00010016666,,
ENSGALG00010016667,WARS,423458
ENSGALG00010016668,,
ENSGALG00010016669,,
ENSGALG00010016670,,
ENSGALG00010016671,CASS4,419330
ENSGALG00010016672,DCTN4,416269
ENSGALG00010016673,LRPAP1,395936
ENSGALG00010016674,SLC10A4,770263
ENSGALG00010016675,SKIL,396087
ENSGALG00010016676,NLRC3,416673
ENSGALG00010016677,MEAF6,419617
ENSGALG00010016678,NOX1,422257
ENSGALG00010016679,,
ENSGALG00010016680,BPIFB3,419290
ENSGALG00010016681,SUSD4,770442
ENSGALG00010016682,GPR141,420733
ENSGALG00010016683,RBM22,416270
ENSGALG00010016684,,
ENSGALG00010016685,,
ENSGALG00010016686,,
ENSGALG00010016687,,
ENSGALG00010016688,,
ENSGALG00010016689,,
ENSGALG00010016690,,
ENSGALG00010016691,,
ENSGALG00010016692,PRKCI,424991
ENSGALG00010016693,,
ENSGALG00010016694,,
ENSGALG00010016695,,
ENSGALG00010016696,DOK7,422875
ENSGALG00010016697,,
ENSGALG00010016698,,
ENSGALG00010016699,SYNPO,770421
ENSGALG00010016699,SYNPO,416271
ENSGALG00010016700,CLUAP1,426077
ENSGALG00010016701,,
ENSGALG00010016702,WDR25,428908
ENSGALG00010016703,,
ENSGALG00010016704,CSTF2,422258
ENSGALG00010016705,,
ENSGALG00010016706,RTN4,378790
ENSGALG00010016707,KIF1B,419449
ENSGALG00010016708,,
ENSGALG00010016709,DNASE1,395725
ENSGALG00010016710,,
ENSGALG00010016711,,
ENSGALG00010016712,,
ENSGALG00010016713,,
ENSGALG00010016714,,
ENSGALG00010016715,,
ENSGALG00010016716,,
ENSGALG00010016717,,
ENSGALG00010016718,LIN28A,428206
ENSGALG00010016719,,
ENSGALG00010016720,INTS15,416658
ENSGALG00010016721,,
ENSGALG00010016722,BMP15,428697
ENSGALG00010016723,,
ENSGALG00010016724,PGD,419450
ENSGALG00010016725,,
ENSGALG00010016726,,
ENSGALG00010016727,,
ENSGALG00010016728,,
ENSGALG00010016729,ELMO1,420735
ENSGALG00010016730,,
ENSGALG00010016731,C4orf48,422894
ENSGALG00010016732,ARHGAP26,396113
ENSGALG00010016733,PHC3,429159
ENSGALG00010016734,,
ENSGALG00010016735,,422895
ENSGALG00010016736,CENPS,771417
ENSGALG00010016737,,
ENSGALG00010016738,NAA60,416659
ENSGALG00010016739,,
ENSGALG00010016740,,
ENSGALG00010016741,NELFA,422896
ENSGALG00010016742,TRMT12,422259
ENSGALG00010016743,,
ENSGALG00010016744,CRYBG2,419544
ENSGALG00010016745,BEGAIN,428909
ENSGALG00010016746,HDGFL3,415463
ENSGALG00010016747,,
ENSGALG00010016748,,
ENSGALG00010016749,,
ENSGALG00010016750,SYTL4,422260
ENSGALG00010016751,DFFA,419451
ENSGALG00010016752,TLR5,
ENSGALG00010016753,,
ENSGALG00010016754,,
ENSGALG00010016755,,
ENSGALG00010016756,NUDT16L1,395557
ENSGALG00010016757,SRPX2,422261
ENSGALG00010016758,NR3C1,416343
ENSGALG00010016759,,
ENSGALG00010016760,DLK1,423459
ENSGALG00010016761,GPR160,424992
ENSGALG00010016762,EML6,421215
ENSGALG00010016763,UBALD1,416661
ENSGALG00010016764,,
ENSGALG00010016765,,
ENSGALG00010016766,AOAH,420737
ENSGALG00010016767,SLAIN2,422766
ENSGALG00010016768,GALNT10,416260
ENSGALG00010016769,BNC1,427504
ENSGALG00010016770,,
ENSGALG00010016771,,
ENSGALG00010016772,TSPAN6,422262
ENSGALG00010016773,RPS27A,395796
ENSGALG00010016774,PEX14,771421
ENSGALG00010016775,C14orf39,423524
ENSGALG00010016776,,
ENSGALG00010016777,TNMD,404530
ENSGALG00010016778,MTIF2,421213
ENSGALG00010016779,CTNNA2,396035
ENSGALG00010016780,PRORSD1P,421212
ENSGALG00010016781,CDIP1,416662
ENSGALG00010016782,,
ENSGALG00010016783,CLBA1,423498
ENSGALG00010016784,,
ENSGALG00010016785,PDGFRB,770488
ENSGALG00010016786,DISP1,421333
ENSGALG00010016787,PPP2R5C,423460
ENSGALG00010016788,ANLN,420738
ENSGALG00010016789,DISP3,419497
ENSGALG00010016790,,
ENSGALG00010016791,LRRTM1,771502
ENSGALG00010016792,HMOX2,416663
ENSGALG00010016793,SLC9A1,419580
ENSGALG00010016794,,
ENSGALG00010016795,GUCA2B,419498
ENSGALG00010016796,BROX,421334
ENSGALG00010016797,SEC62,424993
ENSGALG00010016798,,
ENSGALG00010016799,WDTC1,419581
ENSGALG00010016800,RPL14,374134
ENSGALG00010016801,,
ENSGALG00010016802,TMEM222,419582
ENSGALG00010016803,,
ENSGALG00010016804,CSF1R,396406
ENSGALG00010016805,,428801
ENSGALG00010016806,,
ENSGALG00010016807,VSIG4,
ENSGALG00010016808,ENTPD3,428447
ENSGALG00010016809,SYTL1,771987
ENSGALG00010016810,SH3GL3,395201
ENSGALG00010016811,,
ENSGALG00010016812,LRRC31,424994
ENSGALG00010016813,,422929
ENSGALG00010016814,HMGXB3,416278
ENSGALG00010016815,,
ENSGALG00010016816,MAP3K6,100858193
ENSGALG00010016817,GGCT,420676
ENSGALG00010016818,SCARNA8,112530787
ENSGALG00010016819,U1,112530779
ENSGALG00010016820,EIF2AK3,422930
ENSGALG00010016821,SAMD7,771333
ENSGALG00010016822,gga-mir-7482-1,104795946
ENSGALG00010016823,HSF3,422169
ENSGALG00010016824,gga-mir-7482-1,104795948
ENSGALG00010016825,,101748332
ENSGALG00010016826,gga-mir-7482-1,
ENSGALG00010016827,gga-mir-7482-1,104797310
ENSGALG00010016828,LACTBL1,769085
ENSGALG00010016829,gga-mir-7482-1,104796596
ENSGALG00010016830,gga-mir-7482-1,
ENSGALG00010016831,AIDA,421335
ENSGALG00010016832,DYNC1H1,423461
ENSGALG00010016833,gga-mir-7482-1,102466835
ENSGALG00010016834,,423499
ENSGALG00010016835,CCDC88A,421210
ENSGALG00010016836,HEPH,422168
ENSGALG00010016837,gga-mir-7482-1,104795947
ENSGALG00010016838,gga-mir-1556,100315870
ENSGALG00010016839,gga-mir-204-1,777875
ENSGALG00010016840,LRRC34,424996
ENSGALG00010016841,gga-mir-12295,114482463
ENSGALG00010016842,NPY7R,416280
ENSGALG00010016843,gga-mir-7-1,777876
ENSGALG00010016844,gga-mir-1416,100315866
ENSGALG00010016845,MIA3,421337
ENSGALG00010016846,gga-mir-1779,100315932
ENSGALG00010016847,EPHB2,396513
ENSGALG00010016848,,427640
ENSGALG00010016849,WASF2,426359
ENSGALG00010016850,GPR83L,428696
ENSGALG00010016851,TEC,396407
ENSGALG00010016852,AHDC1,112530201
ENSGALG00010016853,,100859173
ENSGALG00010016854,TAF1A,421338
ENSGALG00010016855,,424995
ENSGALG00010016856,NOD1,420677
ENSGALG00010016857,,
ENSGALG00010016858,,100858336
ENSGALG00010016859,RPIA,422931
ENSGALG00010016860,VSX1,395537
ENSGALG00010016861,FGR,777583
ENSGALG00010016862,TXK,770387
ENSGALG00010016863,MYNN,771218
ENSGALG00010016864,,
ENSGALG00010016865,CFAP36,421209
ENSGALG00010016866,ZNRF2,420678
ENSGALG00010016867,FLT4,395742
ENSGALG00010016868,NIPAL1,428783
ENSGALG00010016869,HSP90AA1,423463
ENSGALG00010016870,,426093
ENSGALG00010016871,CNGA1,396143
ENSGALG00010016872,EDA2R,422166
ENSGALG00010016873,ENTPD6,416708
ENSGALG00010016874,ADAMTSL3,415465
ENSGALG00010016875,SESN2,100858796
ENSGALG00010016876,MTURN,420679
ENSGALG00010016877,UBE2D3,422713
ENSGALG00010016878,SUCLG1,422932
ENSGALG00010016879,RNF130,416281
ENSGALG00010016880,AR,422165
ENSGALG00010016881,C1QB,428197
ENSGALG00010016882,,426680
ENSGALG00010016883,TMEM251,423422
ENSGALG00010016884,SBK1,426442
ENSGALG00010016885,CDCA4,423500
ENSGALG00010016886,,
ENSGALG00010016887,TJP2,395751
ENSGALG00010016888,,415464
ENSGALG00010016889,FUNDC2,422200
ENSGALG00010016890,UBR7,772299
ENSGALG00010016891,,107052288
ENSGALG00010016892,MAL,416707
ENSGALG00010016893,TBC1D9B,416282
ENSGALG00010016894,BTBD7,423424
ENSGALG00010016895,,769944
ENSGALG00010016896,SPTBN1,421216
ENSGALG00010016897,TMEM179,423491
ENSGALG00010016898,,
ENSGALG00010016899,SAXO2,427505
ENSGALG00010016900,CISD2,422714
ENSGALG00010016901,MECOM,424997
ENSGALG00010016902,,416283
ENSGALG00010016903,PPM1A,423525
ENSGALG00010016904,EAF1,776372
ENSGALG00010016905,C1QC,419503
ENSGALG00010016906,,
ENSGALG00010016907,SQSTM1,770805
ENSGALG00010016908,CMC4,107049048
ENSGALG00010016909,MRPS5,416706
ENSGALG00010016910,NSD2,422897
ENSGALG00010016911,AXIN1,395786
ENSGALG00010016912,CCDC88C,423410
ENSGALG00010016913,BRCC3,422201
ENSGALG00010016914,PDIA2,100857897
ENSGALG00010016915,PLOD2,424882
ENSGALG00010016916,ACYP2,421217
ENSGALG00010016917,METTL6,420681
ENSGALG00010016918,RCOR1,428911
ENSGALG00010016919,ARHGDIG,100858938
ENSGALG00010016920,C1QA,419504
ENSGALG00010016921,EFL1,415467
ENSGALG00010016922,,428776
ENSGALG00010016923,,422202
ENSGALG00010016924,LETM1,422898
ENSGALG00010016925,PHACTR4,425087
ENSGALG00010016926,,
ENSGALG00010016927,MGAT4B,416285
ENSGALG00010016928,RGS11,395621
ENSGALG00010016929,EPHA8,428198
ENSGALG00010016930,C10H15ORF48,415442
ENSGALG00010016931,SLC30A4,415444
ENSGALG00010016932,OGT,422203
ENSGALG00010016933,,
ENSGALG00010016934,SLC25A38,420717
ENSGALG00010016935,PRIMA1,772317
ENSGALG00010016936,RCC1,429810
ENSGALG00010016937,DHRS7,423527
ENSGALG00010016938,PSME4,421218
ENSGALG00010016939,FAM234A,416653
ENSGALG00010016940,FGFR3,396515
ENSGALG00010016941,SLC8A1,395760
ENSGALG00010016942,ZBTB40,419505
ENSGALG00010016943,PCNX4,423528
ENSGALG00010016944,OPRD1,429951
ENSGALG00010016945,BDH2,422715
ENSGALG00010016946,TAF1,422204
ENSGALG00010016947,CANX,416288
ENSGALG00010016948,CCR8,420718
ENSGALG00010016949,LUC7L,416654
ENSGALG00010016950,,121110778
ENSGALG00010016950,,101749090
ENSGALG00010016951,LTC4S,770619
ENSGALG00010016952,GINS1,425297
ENSGALG00010016953,GJA4,404529
ENSGALG00010016954,,423529
ENSGALG00010016955,,424998
ENSGALG00010016956,CENPE,422716
ENSGALG00010016957,WNT4,395561
ENSGALG00010016958,TLR15,421219
ENSGALG00010016959,PERCC1,416655
ENSGALG00010016960,GJB3,
ENSGALG00010016961,EIF4A3,416704
ENSGALG00010016962,SQRDL,415445
ENSGALG00010016963,CD8A,403158
ENSGALG00010016964,MAML1,416286
ENSGALG00010016965,SLC25A33,419442
ENSGALG00010016966,KDM3A,422917
ENSGALG00010016967,ERLEC1,101751309
ENSGALG00010016968,C15orf61,101747767
ENSGALG00010016969,CHMP3,422918
ENSGALG00010016970,SYNE3,423439
ENSGALG00010016971,RSPH4A,107049033
ENSGALG00010016972,ASB3,428545
ENSGALG00010016973,PLSCR1,424883
ENSGALG00010016974,CFAP96,422718
ENSGALG00010016975,MALL,421222
ENSGALG00010016976,,416587
ENSGALG00010016977,CLCN7,416656
ENSGALG00010016978,FAM181A,423427
ENSGALG00010016979,PLSCR5,424884
ENSGALG00010016980,NPHP1,421223
ENSGALG00010016981,,101750861
ENSGALG00010016982,GLRX5,423440
ENSGALG00010016983,ZFAND2A,425104
ENSGALG00010016984,RNF103,422919
