"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0001764","GO:0001764","neuron migration",145,0.394258328687232,1.90445287837403,1.23947189230628e-05,0.000900884448554322,0.000712815671056758,2158,"tags=40%, list=21%, signal=32%","Auts2/Drd2/Phactr1/Fgf13/Adgrl3/Unc5c/Prkg1/Ntrk3/Fat3/Plxnb2/Ctnna2/Kirrel3/Mdga2/Kif26a/Cdkl5/Ntn1/Flrt2/Sema3a/Cep85l/Nde1/Abi2/Dab1/Astn2/Ntng1/Neo1/Zmiz1/Fyn/Spock1/Met/Drd1/Matn2/Nkx2-1/Nr2f2/Chl1/Ptk2/Astn1/Unk/Sox1/Ptprz1/Mrtfa/Mrtfb/Large1/Dab2ip/Ulk4/Celsr1/Sh3rf1/Apbb1/Fkrp/Plxna1/Dclk1/Gsk3b/Tyro3/Gas6/Pex2/Acap3/Myh10/Pomgnt2/Srf"
"GO:0007612","GO:0007612","learning",149,0.389180883453166,1.88198766507982,1.18862302678438e-05,0.000900884448554322,0.000712815671056758,1663,"tags=31%, list=16%, signal=26%","Meis2/Foxp2/Ghrl/Drd2/Fgf13/Grm5/Nrxn3/Gabra5/C1ql1/Atxn1/Adgrb3/Gabrb3/Kcnq2/Ppp1r1b/Kalrn/Cntnap2/Prkar2b/Cacna1c/Nrxn1/Cacna1e/Pias1/Oprk1/Epm2a/Csmd1/Ap1s2/Slc8a3/Tacr1/Drd1/Clstn3/Grm7/Nts/Drd5/Nptn/Sorcs3/Ctnnd2/Grin2b/Jph3/Chrd/Ntsr1/Aaas/Adrb2/Kmt2a/Bdnf/Shank2/Pde1b/Tnr"
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis",60,-0.513868624858317,-2.05935204032418,1.31899197075985e-05,0.000928081086924063,0.000734334734973472,3191,"tags=57%, list=31%, signal=39%","Tma16/Mak16/Noc2l/Malsu1/Rsl24d1/Nop2/Nip7/Rpl7/Bop1/Mrpl20/Mrto4/Mrm2/Nop16/Rpl10a/Rpl5/Nvl/Fastkd2/Rpl35rt/Zfp622/Rpl7l1/Rpl14/Las1l/Pak1ip1/Rpl35a/Rpf2/Traf7/Gtf3a/Eif6/Ddx18/Rplp0/Znhit3/Rpl26/Rpf1/Rpl24"
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic",93,0.44847426229054,2.01517450679744,1.35549075335346e-05,0.000928081086924063,0.000734334734973472,2007,"tags=41%, list=20%, signal=33%","Drd2/Grik3/Grid1/Grm5/Egfr/Cnih3/Ext1/Grm8/Cckbr/Unc13c/Nlgn1/Cacng4/Cacng2/Nrxn1/Syt1/Grid2/Cacng3/Grik4/Pla2g6/Drd1/Gria1/Adora2a/Clstn3/Grm7/Grin2b/Nr3c1/Gria2/Adrb2/Shank2/Cdh2/Grin3b/Tnr/Gria4/Adora1/Dgkz/Cnr1/Grm4/Prkn"
"GO:0030278","GO:0030278","regulation of ossification",89,0.444790069470366,1.98126070548638,1.37032106794157e-05,0.000928081086924063,0.000734334734973472,2624,"tags=47%, list=26%, signal=35%","Calcr/Bcl2/Ank/Acvr2b/Asxl2/Gfra4/Sox11/Ano6/Thrb/Chsy1/Acvr2a/Smad6/Bmpr2/Tacr1/Smad3/Cd276/Bmp7/Bmp6/Zbtb16/Fam20c/Enpp1/Slc8a1/Adrb2/Bmpr1a/Pbx1/Dhrs3/Acvr1/Lrp4/Atraid/Rxra/Mkx/Nell1/Notum/Lrp6/Tent5a/Kremen1/Tob2/Slc20a2/Ccdc134/Fgfr3/P3h1/Ddr2"
"GO:0043268","GO:0043268","positive regulation of potassium ion transport",31,0.621670446943898,2.19802887630199,1.48175773616001e-05,0.00096468267528997,0.000763295370063417,1788,"tags=52%, list=17%, signal=43%","Dpp6/Kcnq1/Kcnc1/Ano6/Kcnip2/Oprk1/Akap9/Wnk2/Atp1b1/Rnf207/Ank2/Lrrc38/Adrb2/Kcnc2/Akap7/Adora1"
"GO:0086001","GO:0086001","cardiac muscle cell action potential",37,0.594360153522551,2.17949723776157,1.48910748534693e-05,0.00096468267528997,0.000763295370063417,1107,"tags=38%, list=11%, signal=34%","Kcnd2/Kcnq1/Fgf13/Kcne2/Cacna1c/Cacna1g/Akap9/Cacna1d/Ank3/Cacnb2/Dmd/Scn2b/Rnf207/Ank2"
"GO:0034332","GO:0034332","adherens junction organization",42,0.563115453018707,2.13401231578216,1.68005475677165e-05,0.001065226207485,0.000842849418850728,2393,"tags=57%, list=23%, signal=44%","Cdh4/Cdh6/Epha4/Plekha7/Cdh22/Abi2/Cdh9/Cdh18/Cdh20/Bmp6/Mtss1/Tbcd/Cdh2/Cdh10/Cdh15/Vcl/Efnb2/Cdh7/Add1/Afdn/Zfp703/Cdh8/Tjp1/Kifc3"
"GO:0090596","GO:0090596","sensory organ morphogenesis",183,0.357051984402828,1.77053164524417,1.99357031561504e-05,0.00123767490427767,0.000979297698898618,1781,"tags=28%, list=17%, signal=24%","Chd7/Kcnq1/Bcl2/Sdk2/Six3/Dscam/Tenm3/Prox1/Fat3/Pou2f1/Sox11/Sobp/Tsku/Megf11/Arid1a/Zhx2/Thrb/Ntn1/Hipk2/Abi2/Ephb1/Meis1/Bcar3/Atp2b2/Col8a2/Bmp7/Rpgr/Sp3/Sox1/Olfm3/Tshz1/Ski/Sox8/Col5a1/Eya1/Pou3f4/Dlx5/Notch2/Ush1c/Enpp1/Sox4/Large1/Whrn/Mfsd2a/Ptprm/Bdnf/Bcr/Mfap5/Celsr1/Mafb/Zeb1/Rarb"
"GO:0098900","GO:0098900","regulation of action potential",46,0.538300898379033,2.08705404098378,2.29422454859185e-05,0.00139526309281709,0.00110398775270585,1871,"tags=43%, list=18%, signal=36%","Foxp1/Fgf13/Kcnq2/Pawr/Cntnap2/Cacna1c/Akap9/Kcnip1/Ank3/Tacr1/Fgf12/Rnf207/Ank2/Kcnb1/Kcnq3/Cacna2d1/Mtnr1b/Gba1/Cnr1/Hcn4"
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential",98,0.432695097534781,1.95312452392287,3.10257628071701e-05,0.00184913546330734,0.00146310965659076,2256,"tags=40%, list=22%, signal=31%","Ghrl/Dbn1/Gabra5/Ppp3ca/Atxn1/Gabrb3/Begain/Nlgn1/Wnt7a/Cux2/Ano6/Cntnap2/Fgf14/Nrxn1/Grid2/Gabra1/Gabra3/Slc8a3/Nr3c2/Met/Insyn2a/Gria1/Adora2a/Gabrg3/Grin2b/Pclo/Ntsr1/Adrb2/Bdnf/Gabre/Adora1/Adrb1/Gsk3b/Prkn/Grip2/Glra1/Gabra2/Mtmr2/Afdn"
"GO:0090087","GO:0090087","regulation of peptide transport",175,0.355744767580846,1.76400214833536,3.44086653760896e-05,0.00201054554550485,0.00159082374494202,1952,"tags=33%, list=19%, signal=27%","Cftr/Adcy5/Chd7/Ghrl/Kcnq1/Chrm3/Abcg1/Drd2/Hnf4a/Foxo1/Egfr/Ppp3ca/Cckbr/Klf7/Capn10/Pex5l/Itpr1/Kalrn/Htr2c/Cacna1c/Cacna1e/Mtnr1a/Plcb1/Cask/Prkd1/Tcf7l2/Cacna1d/Epha5/Arhgef7/Pla2g6/Doc2b/Stxbp5l/Map4k4/Abca12/Prkce/Kcnj6/Sybu/Pfkl/Srebf1/Kcnb1/Gpr68/Pde1c/Brsk2/Sox4/Sirt4/Stxbp4/Ptbp1/Cd74/Mtnr1b/Irs1/Lrp5/Adora1/Chga/Tiam1/Cnr1/Fto/Vsnl1/Tardbp"
"GO:2000649","GO:2000649","regulation of sodium ion transmembrane transporter activity",28,0.628452206186114,2.15587344870553,4.00583381615081e-05,0.00224533892514073,0.00177660162215304,1075,"tags=43%, list=10%, signal=38%","Kcnq1/Fgf13/Fgf14/Plcb1/Hecw2/Agrn/Wnk2/Fgf12/Dmd/Scn2b/Atp1b1/Hecw1"
"GO:0002792","GO:0002792","negative regulation of peptide secretion",51,0.51022687913609,2.00860969815623,3.93831215340512e-05,0.00224533892514073,0.00177660162215304,2201,"tags=49%, list=21%, signal=39%","Ghrl/Kcnq1/Drd2/Foxo1/Ppp3ca/Klf7/Kalrn/Mtnr1a/Stxbp5l/Map4k4/Kcnj6/Pfkl/Srebf1/Kcnb1/Pde1c/Sirt4/Cd74/Mtnr1b/Irs1/Chga/Vsnl1/Prkn/Crhr2/Jagn1/Madd"
"GO:0048814","GO:0048814","regulation of dendrite morphogenesis",78,0.458455645400343,1.97883793256246,4.06873496502012e-05,0.00224533892514073,0.00177660162215304,2797,"tags=51%, list=27%, signal=38%","Epha4/Robo1/Il1rapl1/Dbn1/Ppp3ca/Adgrb3/Cux2/Kalrn/Ptprf/Lrp8/Cdkl5/Cask/Itpka/Hecw2/Ss18l1/Cux1/Met/Akap5/Trpc5/Hecw1/Ptprz1/Grip1/Tnik/Sipa1l1/Tiam1/Fbxw8/Gsk3b/Ephb2/Caprin2/Afdn/Kndc1/Wls/Dhx36/Cul7/Parp6/Grin1/Nedd4/Rapgef2/Anapc2/Nsmf"
"GO:0099175","GO:0099175","regulation of postsynapse organization",109,0.40940974231097,1.88742613850047,4.1988370994093e-05,0.00227500628295268,0.00180007561773719,1831,"tags=33%, list=18%, signal=27%","Sema3f/Epha4/Ghrl/Dgkb/Grid1/Lzts3/Il1rapl1/Rps6ka5/Dbn1/Ngef/Nlgn1/Wnt7a/Cux2/Kalrn/Ptprf/Lrp8/Ppfia2/Cdkl5/Nrxn1/Ptprs/Abi2/Grid2/Cask/Itpka/Fyn/Psd/Grin2b/Epha7/Dnm3/Shank2/Cdh2/Nrcam/Lrfn2/Sipa1l1/Abhd17c/Tiam1"
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",95,-0.42266333829143,-1.83618843792272,4.32290921423445e-05,0.0023004052604319,0.00182017230073029,2189,"tags=40%, list=21%, signal=32%","Sec24a/Tfg/Lrrk2/Sorl1/Steep1/Arcn1/Yipf5/Pdcd6/Stx18/Golt1b/Yipf7/Sar1b/Sec31a/Copb1/Copg1/Trappc2b/Sec31b/Sec22a/Sec23a/Copg2/Ergic3/Trappc3/Yipf6/Ergic2/Pgap1/Sec16a/Arf1/Sec13/Cope/Trappc6b/Rint1/P4hb/Copa/Bet1/Nrbp1/Yipf4/Cnih4/Tmed5"
"GO:0050709","GO:0050709","negative regulation of protein secretion",61,0.485417782537972,2.0088910813691,4.47366054875104e-05,0.00233886112899616,0.00185060011619618,2201,"tags=46%, list=21%, signal=36%","Ghrl/Kcnq1/Drd2/Foxo1/Ppp3ca/Klf7/Mtnr1a/Frmd4a/Neo1/Stxbp5l/Map4k4/Kcnj6/Pfkl/Srebf1/Idh2/Kcnb1/Pde1c/Sirt4/Mtnr1b/Irs1/Rab11fip5/Chga/Vsnl1/Prkn/Crhr2/Jagn1/Rhbdf1/Madd"
"GO:0048592","GO:0048592","eye morphogenesis",108,0.40649087021772,1.86808825271728,4.83688568131965e-05,0.00248515850522975,0.0019663564294294,1494,"tags=32%, list=15%, signal=28%","Bcl2/Sdk2/Six3/Dscam/Tenm3/Prox1/Fat3/Pou2f1/Sox11/Tsku/Megf11/Arid1a/Zhx2/Thrb/Hipk2/Abi2/Ephb1/Meis1/Bcar3/Col8a2/Bmp7/Rpgr/Sp3/Sox1/Olfm3/Ski/Sox8/Col5a1/Notch2/Ush1c/Sox4/Large1/Mfsd2a/Ptprm/Bdnf"
"GO:0031214","GO:0031214","biomineral tissue development",112,0.40439947768427,1.86665516835298,5.24868968477904e-05,0.00265103309502399,0.00209760301407762,2654,"tags=42%, list=26%, signal=31%","Cftr/Ank/Acvr2b/Asxl2/Smpd3/Ano6/Gpc3/Acvr2a/Atp2b2/Tcf7l2/Bmpr2/Smad3/Tspear/Cd276/Bmp7/Bmp6/Fbxo5/Fam20c/Enpp1/Slc8a1/Axin2/Adrb2/Bmpr1a/Lgr4/Acvr1/Klf10/Mtss1/Fkrp/Atraid/Rxra/Itgb1bp1/Gas6/Eif2ak3/Igf1/Wnt11/Hey2/Nell1/Notum/Snx10/Tent5a/Nectin1/Wls/Slc20a2/Fgfr3/Ddr2/Hacd1/Pth1r"
"GO:0007605","GO:0007605","sensory perception of sound",104,0.411803266305243,1.88178016821698,5.53614781233826e-05,0.00270454434110951,0.0021399432441135,1768,"tags=32%, list=17%, signal=27%","Asic2/Chd7/Otog/Kcnq1/Ush2a/Wfs1/Cntn5/Pjvk/Kcnq2/Sobp/Cdc14a/Thrb/Atp2b2/Cdkn1b/Cacna1d/Tspear/Grm7/Lhfpl4/Lhfpl3/Nav2/Pou3f4/Kcnq3/Ush1c/Enpp1/Scn8a/Large1/Whrn/Cemip/Hexa/Kcnma1/Cabp2/Homer2/Fam107b"
"GO:0002791","GO:0002791","regulation of peptide secretion",174,0.358201683956174,1.77496882221438,5.51143259352978e-05,0.00270454434110951,0.0021399432441135,1952,"tags=33%, list=19%, signal=27%","Cftr/Adcy5/Chd7/Ghrl/Kcnq1/Chrm3/Abcg1/Drd2/Hnf4a/Foxo1/Egfr/Ppp3ca/Cckbr/Klf7/Capn10/Pex5l/Itpr1/Kalrn/Htr2c/Cacna1c/Cacna1e/Mtnr1a/Plcb1/Cask/Prkd1/Tcf7l2/Cacna1d/Epha5/Arhgef7/Pla2g6/Doc2b/Stxbp5l/Map4k4/Abca12/Prkce/Kcnj6/Sybu/Pfkl/Srebf1/Kcnb1/Gpr68/Pde1c/Brsk2/Sox4/Sirt4/Stxbp4/Ptbp1/Cd74/Mtnr1b/Irs1/Lrp5/Adora1/Chga/Tiam1/Cnr1/Fto/Vsnl1/Tardbp"
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus",128,0.388058077035133,1.84431525291133,5.84311391182485e-05,0.00278746398893288,0.00220555257336971,2572,"tags=40%, list=25%, signal=30%","Asic2/Chd7/Otog/Kcnq1/Ush2a/Wfs1/Cntn5/Pjvk/Grm8/Kcnq2/Sobp/Pawr/Cdc14a/Thrb/Atp2b2/Cdkn1b/Cacna1d/Fyn/Tspear/Grm7/Lhfpl4/Bace1/Grin2b/Lhfpl3/Nav2/Pou3f4/Kcnq3/Ush1c/Enpp1/Scn8a/Large1/Whrn/Cemip/Hexa/Kcnma1/Cabp2/Homer2/Fam107b/Trpv1/Mbp/Igf1/Lrp2/Mpv17/Tshz3/Myo3a/Tjp1/Clic5/Scn10a/Map1a/Otos/Myo3b"
"GO:0090276","GO:0090276","regulation of peptide hormone secretion",171,0.355654730331392,1.7570299852832,5.89296078197219e-05,0.00278746398893288,0.00220555257336971,1952,"tags=33%, list=19%, signal=27%","Cftr/Adcy5/Chd7/Ghrl/Kcnq1/Chrm3/Abcg1/Drd2/Hnf4a/Foxo1/Egfr/Ppp3ca/Cckbr/Klf7/Capn10/Pex5l/Itpr1/Kalrn/Htr2c/Cacna1c/Cacna1e/Mtnr1a/Plcb1/Cask/Prkd1/Tcf7l2/Cacna1d/Epha5/Arhgef7/Pla2g6/Doc2b/Stxbp5l/Map4k4/Abca12/Prkce/Kcnj6/Sybu/Pfkl/Srebf1/Kcnb1/Gpr68/Pde1c/Brsk2/Sox4/Sirt4/Stxbp4/Ptbp1/Mtnr1b/Irs1/Lrp5/Chga/Tiam1/Cnr1/Fto/Vsnl1/Tardbp"
"GO:2000630","GO:2000630","positive regulation of miRNA metabolic process",46,0.513287525306314,1.99007433779685,6.61986630017749e-05,0.00308237524602014,0.00243889811059171,2475,"tags=52%, list=24%, signal=40%","Foxo3/Egfr/Srebf2/Klf5/Nfkb1/Smad6/Smad3/Smad1/Tead1/Nr3c1/Mrtfa/Srebf1/Mrtfb/Notch2/Ets1/Bmpr1a/Smarca4/Tgfb2/Atoh8/Ar/Srf/Pax6/Ctcf/Tert"
"GO:0090257","GO:0090257","regulation of muscle system process",162,0.359596257968588,1.75704072853776,8.4582156525342e-05,0.00387776656070029,0.00306824341079783,1385,"tags=29%, list=14%, signal=25%","Chrm2/Foxo3/Ghrl/Kcnq1/Chrm3/Foxp1/Fgf13/Cacna1h/Adra2c/Prkg1/Foxo1/Dbn1/Ppp3ca/Arhgap42/Pawr/Cacna1c/Pde9a/Dock5/Adk/Dock4/Akap9/Gtf2ird1/Prkd1/Agrn/Pde4b/Ep300/Slc8a3/Hdac4/Tacr1/Smad3/Dmd/Setd3/Prok2/Atp1b1/Tead1/Ptk2/Adra2b/Rnf207/Igfbp5/Ctdp1/Ank2/Nr3c1/Gucy1a1/Cald1/Atp2b4/Slc8a1/Adrb2"
"GO:1905606","GO:1905606","regulation of presynapse assembly",30,0.599378447610328,2.10681090510525,8.89842448095214e-05,0.00395780670943842,0.00313157436564537,1321,"tags=57%, list=13%, signal=50%","Lrrtm3/Il1rapl1/Ntrk3/Lrfn5/Nlgn1/Wnt7a/Il1rapl2/Mdga2/Nrxn1/Grid2/Clstn3/Gpc4/Cbln2/Arf6/Slitrk4/Fzd1/Slitrk1"
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion",134,0.379252056430295,1.81567715977178,8.86136232779035e-05,0.00395780670943842,0.00313157436564537,2273,"tags=37%, list=22%, signal=29%","Igfbp2/B2m/Nck2/Arid1b/Ppp3ca/Magi1/Rap1gap/Arid1a/Pawr/Rasgrp1/Sox12/Adk/St3gal4/Ambra1/Sox13/Zmiz1/Ank3/Kif26b/Mex3b/Socs1/Cd276/Bmp7/Ap3d1/Slc4a1/Arid2/Zbtb16/Ets1/Itpkb/Egr3/Sox4/Fcho1/Rhoh/Smarca4/Pbrm1/Cd74/Flot2/Sash3/Efnb2/Ptprc/Nfat5/Pik3r6/Efnb1/Smarcd2/Igf1/Abl1/Ephb6/Irf1/Afdn/Gli3/Nfkbiz"
"GO:2000628","GO:2000628","regulation of miRNA metabolic process",65,0.467293152038136,1.93647830836629,0.00010154132306377,0.00444989915779462,0.00352093751800069,2475,"tags=49%, list=24%, signal=38%","Foxo3/Ncor2/Egfr/Srebf2/Klf5/Rc3h1/Nfkb1/Smad6/Nfatc3/Ep300/Hdac4/Qki/Smad3/Smad1/Tead1/Nr3c1/Mrtfa/Srebf1/Mrtfb/Notch2/Ets1/Drosha/Bmpr1a/Smarca4/Tgfb2/Atoh8/Ar/Ncor1/Srf/Pax6/Ctcf/Tert"
"GO:0007214","GO:0007214","gamma-aminobutyric acid signaling pathway",22,0.659986107696058,2.12489223031028,0.000107320692074696,0.00463500959974776,0.00366740427532144,3246,"tags=82%, list=32%, signal=56%","Plcl1/Gabra5/Gabrb3/Htr4/Gabbr2/Gabra1/Gabra3/Gabrg3/Bdnf/Gabre/Gabra2/Cacnb4/Plcl2/Gabrg2/Gabra4/Atf4/Gnai2/Gabrr2"
"GO:0046676","GO:0046676","negative regulation of insulin secretion",43,0.528611313930151,2.01516926400381,0.000112247802738139,0.00477854931656649,0.00378097861854784,2122,"tags=51%, list=21%, signal=41%","Ghrl/Kcnq1/Drd2/Foxo1/Ppp3ca/Klf7/Mtnr1a/Stxbp5l/Map4k4/Kcnj6/Pfkl/Srebf1/Kcnb1/Pde1c/Sirt4/Mtnr1b/Irs1/Chga/Vsnl1/Prkn/Crhr2/Jagn1"
"GO:0016339","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules",22,0.656731911982849,2.11441501706855,0.000119049618469985,0.00493763965587014,0.0039068572338923,2298,"tags=64%, list=22%, signal=49%","Cdh4/Cdh6/Nlgn1/Cdh22/Nrxn1/Cdh9/Cdh18/Cdh20/Cdh2/Cdh10/Cdh15/Cdh7/Arvcf/Cdh8"
"GO:0048013","GO:0048013","ephrin receptor signaling pathway",29,0.579833870357702,2.00455397719619,0.000119298676249211,0.00493763965587014,0.0039068572338923,2192,"tags=55%, list=21%, signal=44%","Epha4/Nck2/Ngef/Epha3/Ephb1/Epha5/Ptk2/Epha7/Epha6/Sipa1l1/Ephb3/Tiam1/Efnb2/Ephb2/Efnb1/Ephb6"
"GO:0003015","GO:0003015","heart process",159,0.354434809183559,1.72431157859193,0.000121189168870356,0.00494717429087209,0.00391440141700935,1385,"tags=26%, list=14%, signal=23%","Kcnd2/Chrm2/Kcnq1/Chrm3/Drd2/Fgf13/Sgcd/Cacna1h/Kcne2/Ext1/Ramp3/Popdc2/Kcnd3/Cacna1c/Thrb/Cacna1g/Kcnip2/Cacna1e/Sema3a/Cacna1b/Sgcg/Akap9/Agrn/Pde4b/Cacna1d/Fyn/Hdac4/Met/Cacnb2/Akap13/Dmd/Scn2b/Atp1b1/Rnf207/Rap1gds1/Ank2/Sgcz/Srebf1/Rnls/Atp2b4/Slc8a1/Adrb2"
"GO:0030534","GO:0030534","adult behavior",130,0.374252271318887,1.7800485156843,0.000130384403252526,0.00525061515800715,0.00415449592155988,1759,"tags=32%, list=17%, signal=27%","Pcdh17/Epha4/Chd7/Otog/Ghrl/Drd2/Nrxn3/Atxn1/Ppp1r1b/Kalrn/Crebbp/Htr2c/Cntnap2/Cacna1c/Ccnd2/Klhl1/Fgf14/Nrxn1/Hipk2/Dab1/Oprk1/Met/Drd1/Btbd9/Fgf12/Grm7/Chl1/Ntsr1/Gigyf2/Slitrk1/Enpp1/Scn8a/Bdnf/Inpp5f/Shank2/Ulk4/Hexa/Kcnma1/Alk/Homer2/Eps8/Fkrp"
"GO:0035176","GO:0035176","social behavior",41,0.537154216993092,2.03914200066974,0.000140568851678348,0.00551177865791416,0.00436113888863572,1591,"tags=39%, list=16%, signal=33%","Kcnq1/Grid1/Nrxn3/Ext1/Atxn1/Gabrb3/Kcnq2/Kalrn/Cntnap2/Nrxn1/Gnb1l/Drd1/Nlgn4l/Brinp1/Shank2/Ulk4"
"GO:0090278","GO:0090278","negative regulation of peptide hormone secretion",50,0.504421353440754,1.97651580834504,0.000140549188875255,0.00551177865791416,0.00436113888863572,2201,"tags=48%, list=21%, signal=38%","Ghrl/Kcnq1/Drd2/Foxo1/Ppp3ca/Klf7/Kalrn/Mtnr1a/Stxbp5l/Map4k4/Kcnj6/Pfkl/Srebf1/Kcnb1/Pde1c/Sirt4/Mtnr1b/Irs1/Chga/Vsnl1/Prkn/Crhr2/Jagn1/Madd"
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye",20,0.66232402240543,2.08371793402152,0.00016482029039191,0.00621727171351764,0.00491935310430219,1113,"tags=50%, list=11%, signal=45%","Six3/Prox1/Pou2f1/Sox11/Hipk2/Abi2/Meis1/Bcar3/Sox1/Ski"
"GO:0048284","GO:0048284","organelle fusion",129,-0.370249032160536,-1.70135362474005,0.000164188431583883,0.00621727171351764,0.00491935310430219,2891,"tags=43%, list=28%, signal=31%","Mfn1/Dnm1l/Dysf/Miga2/Afg3l2/Vps8/Bloc1s6/Vti1b/Sec22b/Mcl1/Pikfyve/Opa1/Vamp3/Parl/Trim9/Mfn2/Uvrag/Chmp5/Yipf5/Stx2/Cplx2/Rcc1l/Bnip1/Stx16/Usp30/Rab3a/Yipf7/Chmp4b/Chmp2a/Stx1a/Stx6/Chmp7/Snap23/Chmp2b/Chmp3/Vps39/Snap29/Stx7/Vat1/Snap47/Chmp1b2/Pip4k2b/Rab8a/Stx19/Ankfy1/Gdap1/Stx3/Vps18/Bet1/Yipf4/Bnip3/Rab8b/Thg1l/Vps11/Vamp1"
"GO:0010976","GO:0010976","positive regulation of neuron projection development",172,0.340318026571052,1.68325322130449,0.000162198085259098,0.00621727171351764,0.00491935310430219,2392,"tags=37%, list=23%, signal=29%","Tenm3/Dbn1/Ptpn5/Igf1r/Ntrk3/Plxnb2/Nlgn1/Cux2/Itpr1/Kalrn/Nckipsd/Epha3/Lrp8/Fut9/Nrxn1/Hspb1/Negr1/Cask/Itpka/Prkd1/Pum2/Bcl11a/Ep300/Fyn/Met/Qki/Adnp/Dmd/Crtc1/Nptn/Magi2/Arf6/Bmp7/Ptprz1/Grn/Ezh2/Cbfa2t2/Fzd1/Tox/Lrrc7/Fbxo38/Ptbp1/Camk1d/Dab2ip/Bdnf/Mob2/Alkal1/Alk/Apbb1/Tiam1/Cnr1/Ptk7/Plppr5/Ephb2/Caprin2/Abl1/Mtor/Lrp6/Afdn/Creb3l2/Fig4/Ret/Bmp5"
"GO:0060996","GO:0060996","dendritic spine development",109,0.3901645924908,1.79870377785289,0.000174360772298955,0.00644182081290362,0.00509702529880047,2256,"tags=36%, list=22%, signal=28%","Epha4/Lzts3/Nck2/Arid1b/Dbn1/Ngef/Nlgn1/Wnt7a/Cux2/Kalrn/Pak4/Crebbp/Cntnap2/Lrp8/Ppfia2/Cdkl5/Ptprs/Abi2/Ephb1/Cask/Itpka/Epha5/Arf6/Ctnnd2/Nr3c1/Grn/Dnm3/Pbrm1/Sipa1l1/Ephb3/Tiam1/D16Ertd472e/Mapk6/Iqsec1/Ephb2/Caprin2/Mtor/Uba6/Afdn"
"GO:0008016","GO:0008016","regulation of heart contraction",122,0.373168773160048,1.75689521276957,0.000175096471760132,0.00644182081290362,0.00509702529880047,1871,"tags=33%, list=18%, signal=27%","Kcnd2/Chrm2/Kcnq1/Chrm3/Drd2/Fgf13/Cacna1h/Kcne2/Popdc2/Kcnd3/Cacna1c/Thrb/Cacna1g/Kcnip2/Cacna1e/Sema3a/Cacna1b/Akap9/Agrn/Pde4b/Cacna1d/Hdac4/Cacnb2/Dmd/Scn2b/Atp1b1/Rnf207/Ank2/Srebf1/Rnls/Atp2b4/Slc8a1/Adrb2/Cacna2d1/Tgfb2/Adora1/Chga/Adrb1/Atp1a1/Hcn4"
"GO:0097106","GO:0097106","postsynaptic density organization",34,0.552013987450085,2.00598589323776,0.000187007618491981,0.00679613052568418,0.00537736926087339,1795,"tags=47%, list=18%, signal=39%","Adgrl3/Cadm1/Nrxn3/Dbn1/Ntrk3/Nlgn1/Cntnap2/Nrxn1/Dlg2/Ptprs/Grid2/Arf6/Rapsn/Cdh2/Sipa1l1/Dgkz"
"GO:0007622","GO:0007622","rhythmic behavior",51,0.482806976850849,1.90066579338609,0.000192584673736252,0.00691448587631362,0.00547101673011039,2239,"tags=53%, list=22%, signal=42%","Kcnd2/Ghrl/Kcnq1/Drd2/Six3/Zfhx3/Gabrb3/Nlgn1/Hcrtr2/Cntnap2/Mapk10/Npas2/Per3/Drd1/Adora2a/Btbd9/Ankfn1/Alb/Kcnma1/Mtnr1b/Adora1/Adrb1/Usp2/Ncor1/Parp1/Mtor/Kcna2"
"GO:1902895","GO:1902895","positive regulation of miRNA transcription",40,0.530498788461524,1.99208519574648,0.000203300850406491,0.00712748863778049,0.0056395530019881,2475,"tags=57%, list=24%, signal=44%","Foxo3/Egfr/Srebf2/Klf5/Smad6/Smad3/Smad1/Tead1/Nr3c1/Mrtfa/Srebf1/Mrtfb/Notch2/Ets1/Bmpr1a/Smarca4/Tgfb2/Atoh8/Ar/Srf/Pax6/Ctcf/Tert"
"GO:0030282","GO:0030282","bone mineralization",85,0.418115412596991,1.83919004514605,0.000201106119476794,0.00712748863778049,0.0056395530019881,2654,"tags=44%, list=26%, signal=33%","Ank/Acvr2b/Asxl2/Smpd3/Ano6/Gpc3/Acvr2a/Tcf7l2/Bmpr2/Smad3/Cd276/Bmp7/Bmp6/Fam20c/Enpp1/Slc8a1/Axin2/Adrb2/Bmpr1a/Lgr4/Acvr1/Klf10/Mtss1/Fkrp/Atraid/Rxra/Eif2ak3/Igf1/Wnt11/Nell1/Notum/Snx10/Tent5a/Slc20a2/Fgfr3/Ddr2/Pth1r"
